"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","307","Census Tract 433302","1/1/2018 - 1/31/2018, Every day, Daily Average",1310,923,1858
"1380","Census Tract 224010","308","Census Tract 433304","1/1/2018 - 1/31/2018, Every day, Daily Average",1317,912,1901
"1380","Census Tract 224010","309","Census Tract 433305","1/1/2018 - 1/31/2018, Every day, Daily Average",1354,931,1967
"1380","Census Tract 224010","310","Census Tract 433306","1/1/2018 - 1/31/2018, Every day, Daily Average",1835,1323,2544
"1380","Census Tract 224010","311","Census Tract 433307","1/1/2018 - 1/31/2018, Every day, Daily Average",1427,969,2100
"1380","Census Tract 224010","313","Census Tract 433402","1/1/2018 - 1/31/2018, Every day, Daily Average",1613,1111,2340
"1380","Census Tract 224010","314","Census Tract 433403","1/1/2018 - 1/31/2018, Every day, Daily Average",1279,890,1837
"1380","Census Tract 224010","317","Census Tract 433901","1/1/2018 - 1/31/2018, Every day, Daily Average",1854,1319,2604
"1380","Census Tract 224010","318","Census Tract 433902","1/1/2018 - 1/31/2018, Every day, Daily Average",1544,1128,2112
"1380","Census Tract 224010","319","Census Tract 434001","1/1/2018 - 1/31/2018, Every day, Daily Average",1883,1353,2618
"1380","Census Tract 224010","321","Census Tract 620001","1/1/2018 - 1/31/2018, Every day, Daily Average",1507,1098,2067
"1380","Census Tract 224010","322","Census Tract 620002","1/1/2018 - 1/31/2018, Every day, Daily Average",1679,1227,2296
"1380","Census Tract 224010","323","Census Tract 620101","1/1/2018 - 1/31/2018, Every day, Daily Average",1472,1067,2029
"1380","Census Tract 224010","324","Census Tract 620102","1/1/2018 - 1/31/2018, Every day, Daily Average",1838,1354,2494
"1380","Census Tract 224010","325","Census Tract 980013","1/1/2018 - 1/31/2018, Every day, Daily Average",1294,924,1810
"1380","Census Tract 224010","326","Census Tract 980030","1/1/2018 - 1/31/2018, Every day, Daily Average",1728,1294,2306
"1380","Census Tract 224010","328","Census Tract 602600","1/1/2018 - 1/31/2018, Every day, Daily Average",1504,1051,2151
"1380","Census Tract 224010","329","Census Tract 602900","1/1/2018 - 1/31/2018, Every day, Daily Average",1323,911,1920
"1380","Census Tract 224010","330","Census Tract 603001","1/1/2018 - 1/31/2018, Every day, Daily Average",1198,817,1756
"1380","Census Tract 224010","331","Census Tract 603004","1/1/2018 - 1/31/2018, Every day, Daily Average",1252,828,1891
"1380","Census Tract 224010","332","Census Tract 603005","1/1/2018 - 1/31/2018, Every day, Daily Average",1355,954,1923
"1380","Census Tract 224010","333","Census Tract 603006","1/1/2018 - 1/31/2018, Every day, Daily Average",1389,940,2051
"1380","Census Tract 224010","334","Census Tract 603101","1/1/2018 - 1/31/2018, Every day, Daily Average",1358,899,2049
"1380","Census Tract 224010","335","Census Tract 603102","1/1/2018 - 1/31/2018, Every day, Daily Average",1270,862,1869
"1380","Census Tract 224010","336","Census Tract 603200","1/1/2018 - 1/31/2018, Every day, Daily Average",1456,1047,2023
"1380","Census Tract 224010","337","Census Tract 603301","1/1/2018 - 1/31/2018, Every day, Daily Average",1494,1041,2143
"1380","Census Tract 224010","338","Census Tract 603302","1/1/2018 - 1/31/2018, Every day, Daily Average",1417,987,2034
"1380","Census Tract 224010","339","Census Tract 603400","1/1/2018 - 1/31/2018, Every day, Daily Average",1551,1073,2240
"1380","Census Tract 224010","340","Census Tract 603500","1/1/2018 - 1/31/2018, Every day, Daily Average",1526,1075,2164
"1380","Census Tract 224010","341","Census Tract 603600","1/1/2018 - 1/31/2018, Every day, Daily Average",1734,1202,2499
"1380","Census Tract 224010","342","Census Tract 300301","1/1/2018 - 1/31/2018, Every day, Daily Average",1470,1119,1930
"1380","Census Tract 224010","343","Census Tract 300400","1/1/2018 - 1/31/2018, Every day, Daily Average",1541,1091,2176
"1380","Census Tract 224010","345","Census Tract 300600","1/1/2018 - 1/31/2018, Every day, Daily Average",1606,1124,2294
"1380","Census Tract 224010","346","Census Tract 300701","1/1/2018 - 1/31/2018, Every day, Daily Average",1461,1018,2096
"1380","Census Tract 224010","347","Census Tract 300702","1/1/2018 - 1/31/2018, Every day, Daily Average",1375,944,2001
"1380","Census Tract 224010","348","Census Tract 300800","1/1/2018 - 1/31/2018, Every day, Daily Average",1276,855,1903
"1380","Census Tract 224010","349","Census Tract 300901","1/1/2018 - 1/31/2018, Every day, Daily Average",1177,768,1801
"1380","Census Tract 224010","350","Census Tract 300902","1/1/2018 - 1/31/2018, Every day, Daily Average",1156,752,1776
"1380","Census Tract 224010","351","Census Tract 301000","1/1/2018 - 1/31/2018, Every day, Daily Average",1255,806,1953
"1380","Census Tract 224010","352","Census Tract 301100","1/1/2018 - 1/31/2018, Every day, Daily Average",1473,1008,2152
"1380","Census Tract 224010","353","Census Tract 301203","1/1/2018 - 1/31/2018, Every day, Daily Average",1679,1094,2574
"1380","Census Tract 224010","354","Census Tract 301204","1/1/2018 - 1/31/2018, Every day, Daily Average",1556,1055,2294
"1380","Census Tract 224010","355","Census Tract 301205","1/1/2018 - 1/31/2018, Every day, Daily Average",1477,1001,2179
"1380","Census Tract 224010","356","Census Tract 301206","1/1/2018 - 1/31/2018, Every day, Daily Average",1456,977,2168
"1380","Census Tract 224010","357","Census Tract 301300","1/1/2018 - 1/31/2018, Every day, Daily Average",1605,1064,2418
"1380","Census Tract 224010","358","Census Tract 301400","1/1/2018 - 1/31/2018, Every day, Daily Average",1534,1052,2235
"1380","Census Tract 224010","359","Census Tract 301501","1/1/2018 - 1/31/2018, Every day, Daily Average",1450,985,2132
"1380","Census Tract 224010","360","Census Tract 301502","1/1/2018 - 1/31/2018, Every day, Daily Average",1458,992,2141
"1380","Census Tract 224010","361","Census Tract 301601","1/1/2018 - 1/31/2018, Every day, Daily Average",1287,839,1972
"1380","Census Tract 224010","362","Census Tract 301602","1/1/2018 - 1/31/2018, Every day, Daily Average",1291,835,1995
"1380","Census Tract 224010","363","Census Tract 301701","1/1/2018 - 1/31/2018, Every day, Daily Average",1404,920,2140
"1380","Census Tract 224010","364","Census Tract 301702","1/1/2018 - 1/31/2018, Every day, Daily Average",1264,833,1916
"1380","Census Tract 224010","365","Census Tract 301801","1/1/2018 - 1/31/2018, Every day, Daily Average",1463,974,2197
"1380","Census Tract 224010","366","Census Tract 301802","1/1/2018 - 1/31/2018, Every day, Daily Average",1547,1054,2269
"1380","Census Tract 224010","367","Census Tract 301900","1/1/2018 - 1/31/2018, Every day, Daily Average",1503,1006,2244
"1380","Census Tract 224010","368","Census Tract 302002","1/1/2018 - 1/31/2018, Every day, Daily Average",1604,1135,2265
"1380","Census Tract 224010","369","Census Tract 302003","1/1/2018 - 1/31/2018, Every day, Daily Average",1555,1058,2284
"1380","Census Tract 224010","370","Census Tract 302004","1/1/2018 - 1/31/2018, Every day, Daily Average",1474,994,2184
"1380","Census Tract 224010","371","Census Tract 302102","1/1/2018 - 1/31/2018, Every day, Daily Average",1058,664,1683
"1380","Census Tract 224010","372","Census Tract 302103","1/1/2018 - 1/31/2018, Every day, Daily Average",1413,946,2108
"1380","Census Tract 224010","373","Census Tract 302104","1/1/2018 - 1/31/2018, Every day, Daily Average",1405,902,2186
"1380","Census Tract 224010","374","Census Tract 302201","1/1/2018 - 1/31/2018, Every day, Daily Average",1579,1070,2328
"1380","Census Tract 224010","375","Census Tract 302202","1/1/2018 - 1/31/2018, Every day, Daily Average",1525,990,2348
"1380","Census Tract 224010","376","Census Tract 302301","1/1/2018 - 1/31/2018, Every day, Daily Average",1493,1005,2217
"1380","Census Tract 224010","377","Census Tract 302302","1/1/2018 - 1/31/2018, Every day, Daily Average",1387,917,2097
"1380","Census Tract 224010","378","Census Tract 302401","1/1/2018 - 1/31/2018, Every day, Daily Average",1436,949,2171
"1380","Census Tract 224010","379","Census Tract 302503","1/1/2018 - 1/31/2018, Every day, Daily Average",1513,963,2375
"1380","Census Tract 224010","380","Census Tract 302504","1/1/2018 - 1/31/2018, Every day, Daily Average",1420,925,2179
"1380","Census Tract 224010","381","Census Tract 302505","1/1/2018 - 1/31/2018, Every day, Daily Average",1305,843,2019
"1380","Census Tract 224010","382","Census Tract 302506","1/1/2018 - 1/31/2018, Every day, Daily Average",1277,839,1943
"1380","Census Tract 224010","389","Census Tract 400900","1/1/2018 - 1/31/2018, Every day, Daily Average",2279,1659,3129
"1380","Census Tract 224010","392","Census Tract 401101","1/1/2018 - 1/31/2018, Every day, Daily Average",2212,1564,3126
"1380","Census Tract 224010","394","Census Tract 401201","1/1/2018 - 1/31/2018, Every day, Daily Average",2273,1623,3183
"1380","Census Tract 224010","395","Census Tract 401202","1/1/2018 - 1/31/2018, Every day, Daily Average",2246,1640,3074
"1380","Census Tract 224010","396","Census Tract 401203","1/1/2018 - 1/31/2018, Every day, Daily Average",2125,1554,2904
"1380","Census Tract 224010","397","Census Tract 403901","1/1/2018 - 1/31/2018, Every day, Daily Average",2145,1527,3011
"1380","Census Tract 224010","398","Census Tract 403902","1/1/2018 - 1/31/2018, Every day, Daily Average",2161,1566,2980
"1380","Census Tract 224010","404","Census Tract 600502","1/1/2018 - 1/31/2018, Every day, Daily Average",1085,746,1576
"1380","Census Tract 224010","405","Census Tract 601600","1/1/2018 - 1/31/2018, Every day, Daily Average",1189,847,1667
"1380","Census Tract 224010","406","Census Tract 601700","1/1/2018 - 1/31/2018, Every day, Daily Average",1155,804,1657
"1380","Census Tract 224010","407","Census Tract 602002","1/1/2018 - 1/31/2018, Every day, Daily Average",1116,776,1604
"1380","Census Tract 224010","408","Census Tract 602103","1/1/2018 - 1/31/2018, Every day, Daily Average",1439,998,2073
"1380","Census Tract 224010","409","Census Tract 602104","1/1/2018 - 1/31/2018, Every day, Daily Average",1138,794,1630
"1380","Census Tract 224010","410","Census Tract 602105","1/1/2018 - 1/31/2018, Every day, Daily Average",1476,1035,2103
"1380","Census Tract 224010","411","Census Tract 602106","1/1/2018 - 1/31/2018, Every day, Daily Average",1588,1081,2332
"1380","Census Tract 224010","412","Census Tract 602200","1/1/2018 - 1/31/2018, Every day, Daily Average",1220,867,1716
"1380","Census Tract 224010","413","Census Tract 602301","1/1/2018 - 1/31/2018, Every day, Daily Average",1833,1212,2769
"1380","Census Tract 224010","414","Census Tract 602302","1/1/2018 - 1/31/2018, Every day, Daily Average",1413,953,2094
"1380","Census Tract 224010","415","Census Tract 602402","1/1/2018 - 1/31/2018, Every day, Daily Average",1724,1233,2409
"1380","Census Tract 224010","416","Census Tract 602403","1/1/2018 - 1/31/2018, Every day, Daily Average",1630,1130,2349
"1380","Census Tract 224010","417","Census Tract 602404","1/1/2018 - 1/31/2018, Every day, Daily Average",1633,1036,2573
"1380","Census Tract 224010","418","Census Tract 602504","1/1/2018 - 1/31/2018, Every day, Daily Average",1589,1147,2200
"1380","Census Tract 224010","419","Census Tract 602505","1/1/2018 - 1/31/2018, Every day, Daily Average",1587,1176,2140
"1380","Census Tract 224010","420","Census Tract 602506","1/1/2018 - 1/31/2018, Every day, Daily Average",1498,1052,2131
"1380","Census Tract 224010","421","Census Tract 602507","1/1/2018 - 1/31/2018, Every day, Daily Average",1513,1071,2135
"1380","Census Tract 224010","422","Census Tract 602508","1/1/2018 - 1/31/2018, Every day, Daily Average",1539,1082,2188
"1380","Census Tract 224010","423","Census Tract 602509","1/1/2018 - 1/31/2018, Every day, Daily Average",1310,881,1947
"1380","Census Tract 224010","424","Census Tract 602700","1/1/2018 - 1/31/2018, Every day, Daily Average",1049,716,1536
"1380","Census Tract 224010","426","Census Tract 603703","1/1/2018 - 1/31/2018, Every day, Daily Average",1721,1264,2343
"1380","Census Tract 224010","427","Census Tract 603704","1/1/2018 - 1/31/2018, Every day, Daily Average",1565,1123,2179
"1380","Census Tract 224010","429","Census Tract 621001","1/1/2018 - 1/31/2018, Every day, Daily Average",1950,1443,2634
"1380","Census Tract 224010","431","Census Tract 621004","1/1/2018 - 1/31/2018, Every day, Daily Average",2022,1565,2611
"1380","Census Tract 224010","432","Census Tract 621102","1/1/2018 - 1/31/2018, Every day, Daily Average",1888,1405,2536
"1380","Census Tract 224010","433","Census Tract 621104","1/1/2018 - 1/31/2018, Every day, Daily Average",2136,1559,2925
"1380","Census Tract 224010","435","Census Tract 532500","1/1/2018 - 1/31/2018, Every day, Daily Average",993,647,1523
"1380","Census Tract 224010","436","Census Tract 532603","1/1/2018 - 1/31/2018, Every day, Daily Average",888,578,1364
"1380","Census Tract 224010","437","Census Tract 532604","1/1/2018 - 1/31/2018, Every day, Daily Average",1014,659,1559
"1380","Census Tract 224010","438","Census Tract 532605","1/1/2018 - 1/31/2018, Every day, Daily Average",1142,763,1707
"1380","Census Tract 224010","439","Census Tract 532606","1/1/2018 - 1/31/2018, Every day, Daily Average",1136,746,1727
"1380","Census Tract 224010","440","Census Tract 532700","1/1/2018 - 1/31/2018, Every day, Daily Average",869,548,1375
"1380","Census Tract 224010","441","Census Tract 533002","1/1/2018 - 1/31/2018, Every day, Daily Average",908,618,1332
"1380","Census Tract 224010","442","Census Tract 533103","1/1/2018 - 1/31/2018, Every day, Daily Average",1050,705,1561
"1380","Census Tract 224010","443","Census Tract 533104","1/1/2018 - 1/31/2018, Every day, Daily Average",1238,839,1825
"1380","Census Tract 224010","444","Census Tract 533105","1/1/2018 - 1/31/2018, Every day, Daily Average",1274,847,1914
"1380","Census Tract 224010","445","Census Tract 533106","1/1/2018 - 1/31/2018, Every day, Daily Average",1221,816,1826
"1380","Census Tract 224010","446","Census Tract 533107","1/1/2018 - 1/31/2018, Every day, Daily Average",1294,878,1907
"1380","Census Tract 224010","447","Census Tract 533201","1/1/2018 - 1/31/2018, Every day, Daily Average",1246,835,1857
"1380","Census Tract 224010","448","Census Tract 533202","1/1/2018 - 1/31/2018, Every day, Daily Average",1334,903,1970
"1380","Census Tract 224010","449","Census Tract 533203","1/1/2018 - 1/31/2018, Every day, Daily Average",1354,923,1985
"1380","Census Tract 224010","450","Census Tract 533501","1/1/2018 - 1/31/2018, Every day, Daily Average",1238,811,1887
"1380","Census Tract 224010","451","Census Tract 533502","1/1/2018 - 1/31/2018, Every day, Daily Average",1508,973,2335
"1380","Census Tract 224010","452","Census Tract 533503","1/1/2018 - 1/31/2018, Every day, Daily Average",1385,890,2154
"1380","Census Tract 224010","453","Census Tract 534501","1/1/2018 - 1/31/2018, Every day, Daily Average",1484,1020,2157
"1380","Census Tract 224010","454","Census Tract 534502","1/1/2018 - 1/31/2018, Every day, Daily Average",1610,1110,2334
"1380","Census Tract 224010","455","Census Tract 403303","1/1/2018 - 1/31/2018, Every day, Daily Average",1722,1240,2390
"1380","Census Tract 224010","456","Census Tract 403312","1/1/2018 - 1/31/2018, Every day, Daily Average",2201,1580,3064
"1380","Census Tract 224010","459","Census Tract 407002","1/1/2018 - 1/31/2018, Every day, Daily Average",1319,916,1897
"1380","Census Tract 224010","461","Census Tract 407802","1/1/2018 - 1/31/2018, Every day, Daily Average",2029,1299,3167
"1380","Census Tract 224010","462","Census Tract 408138","1/1/2018 - 1/31/2018, Every day, Daily Average",1708,823,3541
"1380","Census Tract 224010","464","Census Tract 408202","1/1/2018 - 1/31/2018, Every day, Daily Average",1826,1195,2789
"1380","Census Tract 224010","465","Census Tract 408211","1/1/2018 - 1/31/2018, Every day, Daily Average",1626,1136,2327
"1380","Census Tract 224010","466","Census Tract 408212","1/1/2018 - 1/31/2018, Every day, Daily Average",1707,1221,2386
"1380","Census Tract 224010","467","Census Tract 408301","1/1/2018 - 1/31/2018, Every day, Daily Average",1796,1198,2692
"1380","Census Tract 224010","468","Census Tract 408302","1/1/2018 - 1/31/2018, Every day, Daily Average",1149,812,1625
"1380","Census Tract 224010","469","Census Tract 408303","1/1/2018 - 1/31/2018, Every day, Daily Average",1304,828,2051
"1380","Census Tract 224010","471","Census Tract 408402","1/1/2018 - 1/31/2018, Every day, Daily Average",1190,800,1769
